;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:14/11/2020 at 15:04:48
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:-5.000mW            
;Max:2.618W              
;Average:2.472W              
;Std.Dev.:44.25mW             
;Overrange:0                   

;Channel B:Statistics
;Min:-2.000mW            
;Max:2.793W              
;Average:2.689W              
;Std.Dev.:40.39mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 14/11/2020 at 15:04:48.636000
  Timestamp   	  Channel A  	  Channel B  	
      1962.038	  2.531e+000 	             	
      1968.031	  2.533e+000 	             	
      1968.087	             	  2.746e+000 	
      1974.030	  2.530e+000 	             	
      1974.086	             	  2.741e+000 	
      1980.028	  2.521e+000 	             	
      1980.084	             	  2.750e+000 	
      1986.029	  2.527e+000 	             	
      1986.083	             	  2.752e+000 	
      1992.031	  2.530e+000 	             	
      1992.082	             	  2.748e+000 	
      1998.024	  2.526e+000 	             	
      1998.081	             	  2.751e+000 	
      2004.024	  2.529e+000 	             	
      2004.079	             	  2.751e+000 	
      2010.022	  2.533e+000 	             	
      2010.078	             	  2.751e+000 	
      2016.024	  2.525e+000 	             	
      2016.077	             	  2.747e+000 	
      2022.020	  2.534e+000 	             	
      2022.076	             	  2.747e+000 	
      2028.018	  2.526e+000 	             	
      2028.075	             	  2.744e+000 	
      2034.016	  2.536e+000 	             	
      2034.073	             	  2.749e+000 	
      2040.015	  2.532e+000 	             	
      2040.072	             	  2.742e+000 	
      2046.018	  2.530e+000 	             	
      2046.071	             	  2.750e+000 	
      2052.013	  2.526e+000 	             	
      2052.070	             	  2.751e+000 	
      2058.011	  2.537e+000 	             	
      2058.068	             	  2.747e+000 	
      2064.010	  2.537e+000 	             	
      2064.067	             	  2.749e+000 	
      2070.008	  2.533e+000 	             	
      2070.066	             	  2.751e+000 	
      2076.012	  2.528e+000 	             	
      2076.065	             	  2.750e+000 	
      2082.006	  2.529e+000 	             	
      2082.064	             	  2.747e+000 	
      2088.005	  2.534e+000 	             	
      2088.062	             	  2.748e+000 	
      2094.003	  2.535e+000 	             	
      2094.061	             	  2.752e+000 	
      2100.002	  2.523e+000 	             	
      2100.060	             	  2.750e+000 	
      2106.006	  2.527e+000 	             	
      2106.059	             	  2.750e+000 	
      2112.057	             	  2.748e+000 	
      2112.066	  2.530e+000 	             	
      2118.056	             	  2.746e+000 	
      2118.065	  2.523e+000 	             	
      2124.055	             	  2.749e+000 	
      2124.064	  2.526e+000 	             	
      2130.054	             	  2.736e+000 	
      2130.061	  2.537e+000 	             	
      2136.000	  2.534e+000 	             	
      2136.053	             	  2.739e+000 	
      2142.051	             	  2.748e+000 	
      2142.059	  2.537e+000 	             	
      2148.050	             	  2.748e+000 	
      2148.058	  2.523e+000 	             	
      2154.049	             	  2.752e+000 	
      2154.057	  2.536e+000 	             	
      2160.048	             	  2.744e+000 	
      2160.056	  2.530e+000 	             	
      2166.046	             	  2.749e+000 	
      2166.060	  2.533e+000 	             	
      2172.045	             	  2.750e+000 	
      2172.052	  2.532e+000 	             	
      2178.044	             	  2.748e+000 	
      2178.052	  2.532e+000 	             	
      2184.043	             	  2.747e+000 	
      2184.050	  2.527e+000 	             	
      2190.042	             	  2.748e+000 	
      2190.050	  2.516e+000 	             	
      2196.040	             	  2.751e+000 	
      2196.053	  2.519e+000 	             	
      2202.039	             	  2.741e+000 	
      2202.046	  2.526e+000 	             	
      2208.038	             	  2.749e+000 	
      2208.044	  2.528e+000 	             	
      2214.037	             	  2.752e+000 	
      2214.043	  2.531e+000 	             	
      2220.035	             	  2.745e+000 	
      2220.045	  2.528e+000 	             	
      2226.034	             	  2.755e+000 	
      2226.040	  2.531e+000 	             	
      2232.033	             	  2.747e+000 	
      2232.040	  2.531e+000 	             	
      2238.032	             	  2.747e+000 	
      2238.037	  2.527e+000 	             	
      2244.031	             	  2.751e+000 	
      2244.036	  2.523e+000 	             	
      2250.029	             	  2.741e+000 	
      2250.039	  2.527e+000 	             	
      2256.028	             	  2.755e+000 	
      2256.034	  2.526e+000 	             	
      2262.027	             	  2.750e+000 	
      2262.033	  2.533e+000 	             	
      2268.026	             	  2.753e+000 	
      2268.032	  2.526e+000 	             	
      2274.024	             	  2.753e+000 	
      2274.030	  2.530e+000 	             	
      2280.023	             	  2.747e+000 	
      2280.034	  2.524e+000 	             	
      2286.022	             	  2.747e+000 	
      2286.027	  2.521e+000 	             	
      2292.026	  2.528e+000 	             	
      2292.087	             	  2.750e+000 	
      2298.025	  2.529e+000 	             	
      2298.086	             	  2.748e+000 	
      2304.023	  2.525e+000 	             	
      2304.085	             	  2.746e+000 	
      2310.028	  2.523e+000 	             	
      2310.084	             	  2.747e+000 	
      2316.021	  2.518e+000 	             	
      2316.083	             	  2.750e+000 	
      2322.019	  2.527e+000 	             	
      2322.081	             	  2.752e+000 	
      2328.018	  2.525e+000 	             	
      2328.080	             	  2.753e+000 	
      2334.017	  2.519e+000 	             	
      2334.079	             	  2.747e+000 	
      2340.021	  2.533e+000 	             	
      2340.078	             	  2.749e+000 	
      2346.014	  2.534e+000 	             	
      2346.076	             	  2.750e+000 	
      2352.013	  2.522e+000 	             	
      2352.075	             	  2.752e+000 	
      2358.011	  2.528e+000 	             	
      2358.074	             	  2.740e+000 	
      2364.011	  2.528e+000 	             	
      2364.073	             	  2.753e+000 	
      2370.014	  2.527e+000 	             	
      2370.072	             	  2.743e+000 	
      2376.008	  2.524e+000 	             	
      2376.070	             	  2.748e+000 	
      2382.006	  2.529e+000 	             	
      2382.069	             	  2.751e+000 	
      2388.005	  2.528e+000 	             	
      2388.068	             	  2.743e+000 	
      2394.006	  2.528e+000 	             	
      2394.067	             	  2.746e+000 	
      2400.003	  2.528e+000 	             	
      2400.065	             	  2.750e+000 	
      2406.001	  2.527e+000 	             	
      2406.064	             	  2.744e+000 	
      2412.000	  2.526e+000 	             	
      2412.063	             	  2.750e+000 	
      2418.062	             	  2.747e+000 	
      2418.065	  2.531e+000 	             	
      2424.000	  2.523e+000 	             	
      2424.060	             	  2.752e+000 	
      2430.059	             	  2.751e+000 	
      2430.062	  2.527e+000 	             	
      2436.058	             	  2.749e+000 	
      2436.060	  2.524e+000 	             	
      2442.057	             	  2.748e+000 	
      2442.059	  2.521e+000 	             	
      2448.056	             	  2.747e+000 	
      2448.058	  2.525e+000 	             	
      2454.054	             	  2.750e+000 	
      2454.061	  2.534e+000 	             	
      2460.053	             	  2.755e+000 	
      2460.056	  2.531e+000 	             	
      2466.052	             	  2.746e+000 	
      2466.054	  2.535e+000 	             	
      2472.051	             	  2.747e+000 	
      2472.053	  2.527e+000 	             	
      2478.049	             	  2.751e+000 	
      2478.052	  2.525e+000 	             	
      2484.048	             	  2.746e+000 	
      2484.055	  2.528e+000 	             	
      2490.047	             	  2.744e+000 	
      2490.048	  2.523e+000 	             	
      2496.046	             	  2.746e+000 	
      2496.047	  2.521e+000 	             	
      2502.045	             	  2.740e+000 	
      2502.047	  2.525e+000 	             	
      2508.043	             	  2.748e+000 	
      2508.045	  2.536e+000 	             	
      2514.042	             	  2.748e+000 	
      2514.049	  2.518e+000 	             	
      2520.041	             	  2.744e+000 	
      2520.042	  2.531e+000 	             	
      2526.040	             	  2.751e+000 	
      2526.041	  2.521e+000 	             	
      2532.038	             	  2.747e+000 	
      2532.040	  2.530e+000 	             	
      2538.037	             	  2.752e+000 	
      2538.039	  2.533e+000 	             	
      2544.036	             	  2.745e+000 	
      2544.043	  2.530e+000 	             	
      2550.035	             	  2.750e+000 	
      2550.035	  2.533e+000 	             	
      2556.034	             	  2.744e+000 	
      2556.034	  2.527e+000 	             	
      2562.032	             	  2.750e+000 	
      2562.033	  2.522e+000 	             	
      2568.031	             	  2.746e+000 	
      2568.033	  2.530e+000 	             	
      2574.030	             	  2.753e+000 	
      2574.036	  2.530e+000 	             	
      2580.029	             	  2.749e+000 	
      2580.029	  2.540e+000 	             	
      2586.027	             	  2.749e+000 	
      2586.028	  2.521e+000 	             	
      2592.026	  2.524e+000 	             	
      2592.026	             	  2.747e+000 	
      2598.025	             	  2.752e+000 	
      2598.028	  2.534e+000 	             	
      2604.024	             	  2.753e+000 	
      2604.024	  2.527e+000 	             	
      2610.022	  2.530e+000 	             	
      2610.023	             	  2.752e+000 	
      2616.021	  2.522e+000 	             	
      2616.021	             	  2.743e+000 	
      2622.020	  2.527e+000 	             	
      2622.087	             	  2.750e+000 	
      2628.022	  2.529e+000 	             	
      2628.086	             	  2.750e+000 	
      2634.017	  2.522e+000 	             	
      2634.084	             	  2.750e+000 	
      2640.015	  2.530e+000 	             	
      2640.083	             	  2.745e+000 	
      2646.015	  2.527e+000 	             	
      2646.082	             	  2.749e+000 	
      2652.013	  2.534e+000 	             	
      2652.081	             	  2.751e+000 	
      2658.017	  2.532e+000 	             	
      2658.079	             	  2.751e+000 	
      2664.011	  2.537e+000 	             	
      2664.078	             	  2.742e+000 	
      2670.009	  2.528e+000 	             	
      2670.077	             	  2.750e+000 	
      2676.008	  2.540e+000 	             	
      2676.076	             	  2.744e+000 	
      2682.006	  2.524e+000 	             	
      2682.075	             	  2.751e+000 	
      2688.011	  2.530e+000 	             	
      2688.073	             	  2.748e+000 	
      2694.004	  2.530e+000 	             	
      2694.072	             	  2.747e+000 	
      2700.002	  2.533e+000 	             	
      2700.071	             	  2.743e+000 	
      2706.001	  2.532e+000 	             	
      2706.070	             	  2.742e+000 	
      2712.000	  2.529e+000 	             	
      2712.068	             	  2.746e+000 	
      2718.005	  2.531e+000 	             	
      2718.067	             	  2.749e+000 	
      2724.064	  2.533e+000 	             	
      2724.066	             	  2.753e+000 	
      2730.062	  2.525e+000 	             	
      2730.065	             	  2.746e+000 	
      2736.061	  2.525e+000 	             	
      2736.064	             	  2.743e+000 	
      2742.060	  2.521e+000 	             	
      2742.062	             	  2.747e+000 	
      2748.061	             	  2.748e+000 	
      2748.064	  2.527e+000 	             	
      2754.057	  2.530e+000 	             	
      2754.060	             	  2.745e+000 	
      2760.056	  2.536e+000 	             	
      2760.059	             	  2.749e+000 	
      2766.054	  2.528e+000 	             	
      2766.057	             	  2.750e+000 	
      2772.055	  2.522e+000 	             	
      2772.056	             	  2.747e+000 	
      2778.055	             	  2.746e+000 	
      2778.058	  2.525e+000 	             	
      2784.051	  2.525e+000 	             	
      2784.054	             	  2.748e+000 	
      2790.049	  2.533e+000 	             	
      2790.053	             	  2.756e+000 	
      2796.048	  2.525e+000 	             	
      2796.051	             	  2.751e+000 	
      2802.049	  2.528e+000 	             	
      2802.050	             	  2.749e+000 	
      2808.045	  2.524e+000 	             	
      2808.049	             	  2.749e+000 	
      2814.043	  2.528e+000 	             	
      2814.048	             	  2.747e+000 	
      2820.043	  2.527e+000 	             	
      2820.046	             	  2.748e+000 	
      2826.041	  2.535e+000 	             	
      2826.045	             	  2.748e+000 	
      2832.043	  2.528e+000 	             	
      2832.044	             	  2.752e+000 	
      2838.038	  2.524e+000 	             	
      2838.043	             	  2.755e+000 	
      2844.037	  2.521e+000 	             	
      2844.042	             	  2.752e+000 	
      2850.036	  2.520e+000 	             	
      2850.040	             	  2.747e+000 	
      2856.034	  2.523e+000 	             	
      2856.039	             	  2.750e+000 	
      2862.037	  2.527e+000 	             	
      2862.038	             	  2.746e+000 	
      2868.031	  2.520e+000 	             	
      2868.037	             	  2.749e+000 	
      2874.031	  2.537e+000 	             	
      2874.035	             	  2.750e+000 	
      2880.029	  2.528e+000 	             	
      2880.034	             	  2.753e+000 	
      2886.028	  2.536e+000 	             	
      2886.033	             	  2.753e+000 	
      2892.032	             	  2.751e+000 	
      2892.033	  2.525e+000 	             	
      2898.026	  2.533e+000 	             	
      2898.031	             	  2.748e+000 	
      2904.025	  2.518e+000 	             	
      2904.029	             	  2.747e+000 	
      2910.023	  2.535e+000 	             	
      2910.028	             	  2.751e+000 	
      2916.021	  2.522e+000 	             	
      2916.027	             	  2.752e+000 	
      2922.026	             	  2.750e+000 	
      2922.026	  2.527e+000 	             	
      2928.019	  2.527e+000 	             	
      2928.024	             	  2.749e+000 	
      2934.018	  2.523e+000 	             	
      2934.023	             	  2.753e+000 	
      2940.016	  2.527e+000 	             	
      2940.022	             	  2.751e+000 	
      2946.016	  2.525e+000 	             	
      2946.087	             	  2.741e+000 	
      2952.019	  2.528e+000 	             	
      2952.086	             	  2.748e+000 	
      2958.012	  2.533e+000 	             	
      2958.085	             	  2.749e+000 	
      2964.010	  2.528e+000 	             	
      2964.084	             	  2.752e+000 	
      2970.009	  2.525e+000 	             	
      2970.083	             	  2.740e+000 	
      2976.010	  2.527e+000 	             	
      2976.081	             	  2.748e+000 	
      2982.013	  2.531e+000 	             	
      2982.080	             	  2.747e+000 	
      2988.005	  2.537e+000 	             	
      2988.079	             	  2.742e+000 	
      2994.004	  2.532e+000 	             	
      2994.078	             	  2.749e+000 	
      3000.003	  2.534e+000 	             	
      3000.076	             	  2.748e+000 	
      3006.004	  2.529e+000 	             	
      3006.075	             	  2.753e+000 	
      3012.000	  2.537e+000 	             	
      3012.074	             	  2.751e+000 	
      3018.066	  2.536e+000 	             	
      3018.073	             	  2.750e+000 	
      3024.064	  2.526e+000 	             	
      3024.072	             	  2.749e+000 	
      3030.062	  2.533e+000 	             	
      3030.070	             	  2.752e+000 	
      3036.065	  2.521e+000 	             	
      3036.069	             	  2.754e+000 	
      3042.060	  2.524e+000 	             	
      3042.068	             	  2.744e+000 	
      3048.058	  2.529e+000 	             	
      3048.067	             	  2.753e+000 	
      3054.057	  2.527e+000 	             	
      3054.065	             	  2.739e+000 	
      3060.056	  2.525e+000 	             	
      3060.064	             	  2.752e+000 	
