;PC Software:PMManager Version 3.31 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the PMManager Log reader from opening the file correctly. ********
;Logged:16/11/2020 at 09:57:09
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Sample:of period: 00:00:06
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:843-R-USB Thermopile 919P-030-18 (s/n:950105)  EF1.39 (s/n:947127)
;Channel B:841-PE-USB Thermopile 919P-030-18 (s/n:904190)  FO2.04 (s/n:903878)

;Channel A:Details
;Name:919P-030-18
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:370
;Settings:Range:AUTO

;Channel B:Details
;Name:919P-030-18
;Graph Color:RGB(245,86,16)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:380
;Settings:Range:AUTO

;Channel A:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   

;Channel B:Statistics
;Min:0.000W              
;Max:0.000W              
;Average:0.000W              
;Std.Dev.:0.000W              
;Overrange:0                   
;--------------------


;First Pulse Arrived : 16/11/2020 at 09:57:09.644000
  Timestamp   	  Channel A  	  Channel B  	
      1968.084	             	  2.681e+000 	
      1974.030	  2.470e+000 	             	
      1974.083	             	  2.679e+000 	
      1980.029	  2.475e+000 	             	
      1980.082	             	  2.685e+000 	
      1986.028	  2.458e+000 	             	
      1986.081	             	  2.683e+000 	
      1992.032	  2.465e+000 	             	
      1992.080	             	  2.687e+000 	
      1998.025	  2.465e+000 	             	
      1998.078	             	  2.682e+000 	
      2004.024	  2.462e+000 	             	
      2004.077	             	  2.681e+000 	
      2010.023	  2.466e+000 	             	
      2010.076	             	  2.688e+000 	
      2016.023	  2.463e+000 	             	
      2016.075	             	  2.681e+000 	
      2022.026	  2.472e+000 	             	
      2022.073	             	  2.677e+000 	
      2028.019	  2.473e+000 	             	
      2028.072	             	  2.688e+000 	
      2034.018	  2.473e+000 	             	
      2034.071	             	  2.686e+000 	
      2040.015	  2.464e+000 	             	
      2040.070	             	  2.683e+000 	
      2046.017	  2.470e+000 	             	
      2046.069	             	  2.680e+000 	
      2052.013	  2.461e+000 	             	
      2052.067	             	  2.684e+000 	
      2058.011	  2.462e+000 	             	
      2058.066	             	  2.676e+000 	
      2064.010	  2.471e+000 	             	
      2064.065	             	  2.687e+000 	
      2070.009	  2.469e+000 	             	
      2070.064	             	  2.684e+000 	
      2076.011	  2.474e+000 	             	
      2076.062	             	  2.672e+000 	
      2082.006	  2.474e+000 	             	
      2082.061	             	  2.683e+000 	
      2088.005	  2.467e+000 	             	
      2088.060	             	  2.683e+000 	
      2094.004	  2.465e+000 	             	
      2094.059	             	  2.683e+000 	
      2100.002	  2.476e+000 	             	
      2100.058	             	  2.687e+000 	
      2106.006	  2.467e+000 	             	
      2106.056	             	  2.684e+000 	
      2112.000	  2.464e+000 	             	
      2112.055	             	  2.685e+000 	
      2118.054	             	  2.680e+000 	
      2118.066	  2.469e+000 	             	
      2124.053	             	  2.685e+000 	
      2124.064	  2.467e+000 	             	
      2130.051	             	  2.685e+000 	
      2130.063	  2.467e+000 	             	
      2136.000	  2.455e+000 	             	
      2136.050	             	  2.682e+000 	
      2142.049	             	  2.688e+000 	
      2142.060	  2.468e+000 	             	
      2148.048	             	  2.684e+000 	
      2148.058	  2.471e+000 	             	
      2154.047	             	  2.686e+000 	
      2154.059	  2.474e+000 	             	
      2160.045	             	  2.673e+000 	
      2160.055	  2.474e+000 	             	
      2166.044	             	  2.681e+000 	
      2166.060	  2.472e+000 	             	
      2172.043	             	  2.684e+000 	
      2172.053	  2.465e+000 	             	
      2178.042	             	  2.686e+000 	
      2178.052	  2.472e+000 	             	
      2184.040	             	  2.680e+000 	
      2184.050	  2.474e+000 	             	
      2190.039	             	  2.680e+000 	
      2190.049	  2.461e+000 	             	
      2196.038	             	  2.684e+000 	
      2196.054	  2.473e+000 	             	
      2202.037	             	  2.684e+000 	
      2202.046	  2.448e+000 	             	
      2208.035	             	  2.680e+000 	
      2208.045	  2.475e+000 	             	
      2214.034	             	  2.687e+000 	
      2214.046	  2.470e+000 	             	
      2220.033	             	  2.680e+000 	
      2220.044	  2.469e+000 	             	
      2226.032	             	  2.680e+000 	
      2226.047	  2.474e+000 	             	
      2232.031	             	  2.683e+000 	
      2232.040	  2.460e+000 	             	
      2238.029	             	  2.682e+000 	
      2238.039	  2.464e+000 	             	
      2244.028	             	  2.686e+000 	
      2244.038	  2.464e+000 	             	
      2250.027	             	  2.681e+000 	
      2250.039	  2.462e+000 	             	
      2256.026	             	  2.686e+000 	
      2256.035	  2.477e+000 	             	
      2262.024	             	  2.681e+000 	
      2262.034	  2.470e+000 	             	
      2268.023	             	  2.681e+000 	
      2268.032	  2.459e+000 	             	
      2274.022	             	  2.685e+000 	
      2274.033	  2.471e+000 	             	
      2280.021	             	  2.692e+000 	
      2280.032	  2.464e+000 	             	
      2286.020	             	  2.686e+000 	
      2286.027	  2.467e+000 	             	
      2292.018	             	  2.682e+000 	
      2292.026	  2.465e+000 	             	
      2298.026	  2.475e+000 	             	
      2298.084	             	  2.684e+000 	
      2304.024	  2.468e+000 	             	
      2304.083	             	  2.680e+000 	
      2310.027	  2.473e+000 	             	
      2310.081	             	  2.684e+000 	
      2316.022	  2.465e+000 	             	
      2316.080	             	  2.683e+000 	
      2322.020	  2.478e+000 	             	
      2322.079	             	  2.683e+000 	
      2328.019	  2.454e+000 	             	
      2328.078	             	  2.681e+000 	
      2334.019	  2.471e+000 	             	
      2334.076	             	  2.682e+000 	
      2340.021	  2.464e+000 	             	
      2340.075	             	  2.678e+000 	
      2346.015	  2.458e+000 	             	
      2346.074	             	  2.683e+000 	
      2352.013	  2.466e+000 	             	
      2352.073	             	  2.678e+000 	
      2358.012	  2.470e+000 	             	
      2358.072	             	  2.680e+000 	
      2364.011	  2.465e+000 	             	
      2364.070	             	  2.682e+000 	
      2370.015	  2.479e+000 	             	
      2370.069	             	  2.680e+000 	
      2376.009	  2.468e+000 	             	
      2376.068	             	  2.678e+000 	
      2382.007	  2.473e+000 	             	
      2382.067	             	  2.677e+000 	
      2388.006	  2.471e+000 	             	
      2388.065	             	  2.677e+000 	
      2394.007	  2.467e+000 	             	
      2394.064	             	  2.685e+000 	
      2400.009	  2.476e+000 	             	
      2400.063	             	  2.682e+000 	
      2406.002	  2.465e+000 	             	
      2406.062	             	  2.679e+000 	
      2412.001	  2.467e+000 	             	
      2412.061	             	  2.678e+000 	
      2418.059	             	  2.684e+000 	
      2418.065	  2.476e+000 	             	
      2424.000	  2.471e+000 	             	
      2424.058	             	  2.687e+000 	
      2430.003	  2.464e+000 	             	
      2430.057	             	  2.680e+000 	
      2436.056	             	  2.676e+000 	
      2436.061	  2.477e+000 	             	
      2442.054	             	  2.684e+000 	
      2442.060	  2.471e+000 	             	
      2448.053	             	  2.679e+000 	
      2448.059	  2.468e+000 	             	
      2454.052	             	  2.681e+000 	
      2454.060	  2.467e+000 	             	
      2460.051	             	  2.678e+000 	
      2460.056	  2.467e+000 	             	
      2466.050	             	  2.678e+000 	
      2466.055	  2.470e+000 	             	
      2472.048	             	  2.683e+000 	
      2472.054	  2.461e+000 	             	
      2478.047	             	  2.675e+000 	
      2478.052	  2.465e+000 	             	
      2484.046	             	  2.680e+000 	
      2484.054	  2.465e+000 	             	
      2490.045	             	  2.674e+000 	
      2490.050	  2.474e+000 	             	
      2496.043	             	  2.681e+000 	
      2496.048	  2.465e+000 	             	
      2502.042	             	  2.683e+000 	
      2502.047	  2.469e+000 	             	
      2508.041	             	  2.679e+000 	
      2508.046	  2.460e+000 	             	
      2514.040	             	  2.683e+000 	
      2514.049	  2.467e+000 	             	
      2520.039	             	  2.680e+000 	
      2520.043	  2.467e+000 	             	
      2526.037	             	  2.683e+000 	
      2526.042	  2.475e+000 	             	
      2532.036	             	  2.682e+000 	
      2532.040	  2.464e+000 	             	
      2538.035	             	  2.689e+000 	
      2538.038	  2.464e+000 	             	
      2544.034	             	  2.677e+000 	
      2544.043	  2.459e+000 	             	
      2550.032	             	  2.682e+000 	
      2550.036	  2.464e+000 	             	
      2556.031	             	  2.674e+000 	
      2556.035	  2.471e+000 	             	
      2562.030	             	  2.679e+000 	
      2562.033	  2.465e+000 	             	
      2568.029	             	  2.682e+000 	
      2568.032	  2.467e+000 	             	
      2574.028	             	  2.680e+000 	
      2574.037	  2.469e+000 	             	
      2580.026	             	  2.675e+000 	
      2580.030	  2.470e+000 	             	
      2586.025	             	  2.677e+000 	
      2586.028	  2.475e+000 	             	
      2592.024	             	  2.684e+000 	
      2592.027	  2.471e+000 	             	
      2598.023	             	  2.677e+000 	
      2598.026	  2.464e+000 	             	
      2604.021	             	  2.677e+000 	
      2604.030	  2.477e+000 	             	
      2610.020	             	  2.676e+000 	
      2610.023	  2.463e+000 	             	
      2616.019	             	  2.684e+000 	
      2616.022	  2.472e+000 	             	
      2622.020	  2.469e+000 	             	
      2622.084	             	  2.677e+000 	
      2628.021	  2.469e+000 	             	
      2628.083	             	  2.680e+000 	
      2634.024	  2.472e+000 	             	
      2634.082	             	  2.683e+000 	
      2640.017	  2.471e+000 	             	
      2640.081	             	  2.685e+000 	
      2646.015	  2.463e+000 	             	
      2646.080	             	  2.679e+000 	
      2652.014	  2.473e+000 	             	
      2652.078	             	  2.670e+000 	
      2658.016	  2.455e+000 	             	
      2658.077	             	  2.675e+000 	
      2664.012	  2.474e+000 	             	
      2664.076	             	  2.678e+000 	
      2670.011	  2.471e+000 	             	
      2670.075	             	  2.686e+000 	
      2676.008	  2.473e+000 	             	
      2676.073	             	  2.681e+000 	
      2682.008	  2.467e+000 	             	
      2682.072	             	  2.680e+000 	
      2688.009	  2.473e+000 	             	
      2688.071	             	  2.678e+000 	
      2694.004	  2.471e+000 	             	
      2694.070	             	  2.679e+000 	
      2700.004	  2.468e+000 	             	
      2700.069	             	  2.677e+000 	
      2706.002	  2.470e+000 	             	
      2706.067	             	  2.679e+000 	
      2712.000	  2.468e+000 	             	
      2712.066	             	  2.687e+000 	
      2718.004	  2.464e+000 	             	
      2718.065	             	  2.683e+000 	
      2724.064	             	  2.676e+000 	
      2724.065	  2.459e+000 	             	
      2730.062	             	  2.683e+000 	
      2730.063	  2.462e+000 	             	
      2736.061	             	  2.675e+000 	
      2736.062	  2.467e+000 	             	
      2742.060	             	  2.676e+000 	
      2742.061	  2.463e+000 	             	
      2748.059	             	  2.679e+000 	
      2748.065	  2.469e+000 	             	
      2754.058	             	  2.677e+000 	
      2754.058	  2.471e+000 	             	
      2760.056	             	  2.681e+000 	
      2760.057	  2.460e+000 	             	
      2766.055	             	  2.681e+000 	
      2766.056	  2.471e+000 	             	
      2772.054	             	  2.682e+000 	
      2772.054	  2.469e+000 	             	
      2778.053	             	  2.680e+000 	
      2778.059	  2.462e+000 	             	
      2784.051	             	  2.676e+000 	
      2784.052	  2.467e+000 	             	
      2790.050	  2.466e+000 	             	
      2790.050	             	  2.679e+000 	
      2796.049	             	  2.679e+000 	
      2796.049	  2.472e+000 	             	
      2802.047	  2.469e+000 	             	
      2802.048	             	  2.676e+000 	
      2808.047	             	  2.680e+000 	
      2808.051	  2.470e+000 	             	
      2814.044	  2.473e+000 	             	
      2814.045	             	  2.677e+000 	
      2820.043	  2.467e+000 	             	
      2820.044	             	  2.676e+000 	
      2826.042	  2.465e+000 	             	
      2826.043	             	  2.682e+000 	
      2832.042	             	  2.671e+000 	
      2832.042	  2.474e+000 	             	
      2838.040	             	  2.673e+000 	
      2838.045	  2.467e+000 	             	
      2844.038	  2.465e+000 	             	
      2844.039	             	  2.679e+000 	
      2850.037	  2.463e+000 	             	
      2850.038	             	  2.681e+000 	
      2856.035	  2.471e+000 	             	
      2856.037	             	  2.680e+000 	
      2862.036	             	  2.679e+000 	
      2862.037	  2.464e+000 	             	
      2868.033	  2.465e+000 	             	
      2868.034	             	  2.683e+000 	
      2874.032	  2.471e+000 	             	
      2874.033	             	  2.677e+000 	
      2880.030	  2.465e+000 	             	
      2880.032	             	  2.680e+000 	
      2886.029	  2.461e+000 	             	
      2886.031	             	  2.678e+000 	
      2892.029	             	  2.679e+000 	
      2892.031	  2.468e+000 	             	
      2898.026	  2.461e+000 	             	
      2898.028	             	  2.679e+000 	
      2904.025	  2.475e+000 	             	
      2904.027	             	  2.682e+000 	
      2910.024	  2.467e+000 	             	
      2910.026	             	  2.678e+000 	
      2916.023	  2.472e+000 	             	
      2916.025	             	  2.681e+000 	
      2922.023	             	  2.673e+000 	
      2922.026	  2.458e+000 	             	
      2928.019	  2.466e+000 	             	
      2928.022	             	  2.678e+000 	
      2934.018	  2.467e+000 	             	
      2934.021	             	  2.685e+000 	
      2940.016	  2.467e+000 	             	
      2940.020	             	  2.682e+000 	
      2946.016	  2.465e+000 	             	
      2946.018	             	  2.680e+000 	
      2952.020	  2.463e+000 	             	
      2952.084	             	  2.679e+000 	
      2958.014	  2.465e+000 	             	
      2958.083	             	  2.680e+000 	
      2964.011	  2.463e+000 	             	
      2964.081	             	  2.677e+000 	
      2970.010	  2.473e+000 	             	
      2970.080	             	  2.684e+000 	
      2976.009	  2.470e+000 	             	
      2976.079	             	  2.682e+000 	
      2982.013	  2.470e+000 	             	
      2982.078	             	  2.679e+000 	
      2988.006	  2.467e+000 	             	
      2988.076	             	  2.680e+000 	
      2994.005	  2.465e+000 	             	
      2994.075	             	  2.680e+000 	
      3000.004	  2.470e+000 	             	
      3000.074	             	  2.677e+000 	
      3006.004	  2.467e+000 	             	
      3006.073	             	  2.679e+000 	
      3012.007	  2.466e+000 	             	
      3012.072	             	  2.676e+000 	
      3018.000	  2.462e+000 	             	
      3018.070	             	  2.674e+000 	
      3024.066	  2.476e+000 	             	
      3024.069	             	  2.675e+000 	
      3030.064	  2.463e+000 	             	
      3030.068	             	  2.675e+000 	
      3036.064	  2.469e+000 	             	
      3036.067	             	  2.670e+000 	
      3042.065	             	  2.680e+000 	
      3042.066	  2.471e+000 	             	
      3048.059	  2.472e+000 	             	
      3048.064	             	  2.674e+000 	
      3054.059	  2.469e+000 	             	
      3054.063	             	  2.673e+000 	
      3060.057	  2.458e+000 	             	
      3060.062	             	  2.676e+000 	
